Time,pt0_sigxx,pt0_sigyy,pt0_sigzz,pt0_sigxy,pt0_sigyz,pt0_sigxz,pt1_sigxx,pt1_sigyy,pt1_sigzz,pt1_sigxy,pt1_sigyz,pt1_sigxz,pt2_sigxx,pt2_sigyy,pt2_sigzz,pt2_sigxy,pt2_sigyz,pt2_sigxz,pt3_sigxx,pt3_sigyy,pt3_sigzz,pt3_sigxy,pt3_sigyz,pt3_sigxz,pt4_sigxx,pt4_sigyy,pt4_sigzz,pt4_sigxy,pt4_sigyz,pt4_sigxz
266.5,-2998447.320817577,-6813717.879849343,-3896773.4763441677,-1677557.4389103448,0.5875792219134417,-0.45324580625643573,-5499882.882136835,-6500239.814037511,-2799903.4699224234,-213.84474642274085,-0.28190756022735997,1.0916359274910405,-5499829.927665918,-6499791.818434429,-2800275.795331076,16.611886102929862,0.023432589837813343,0.010978170034576082,-5999824.693380266,-7000206.289688127,-3299893.3645247244,-187.31364767180563,0.014701229535082561,-0.00801652172592088,-5999819.636098505,-7000207.723047811,-3299891.9174841205,-186.1715424759934,0.007541476749408963,-0.008211696543985956
266.75,-2925326.9840141977,-6822876.680442698,-3928824.525319766,-1726587.1133098025,0.6078789055923394,-0.4683805505081663,-5499910.001091626,-6500239.480234114,-2799888.594226649,-197.45452091663918,-0.30833088180929735,1.2059532859452133,-5499825.106993455,-6499786.674096834,-2800283.003590287,16.664304703480845,0.022833233294484903,0.010543041573968641,-5999820.215311696,-7000211.545974985,-3299890.6358536948,-192.11272011182464,0.015076387666061527,-0.008220455455878128,-5999815.028586859,-7000213.0162747875,-3299889.151884851,-190.9420766413794,0.0077351692433771544,-0.00842145702154932
267.0,-2851369.749570805,-6832158.054526398,-3961248.841201701,-1776187.2867236198,0.6286313088092951,-0.4844058842976545,-5499937.933214266,-6500239.124444815,-2799873.282749125,-180.56559923954813,-0.3355334610108258,1.3237886448289231,-5499820.146445022,-6499781.382956559,-2800290.4177835523,16.716783242575517,0.022260600479023458,0.010116468323064887,-5999815.611018427,-7000216.950718252,-3299887.830373287,-197.0467481839751,0.015462129773446168,-0.008430154894841268,-5999810.291206515,-7000218.458993941,-3299886.308434009,-195.846748635575,0.007934299133393545,-0.008637130342151779
267.25,-2777390.7663480984,-6841442.524387431,-3993682.843151609,-1825802.2358610167,0.649389215793834,-0.500448122211115,-5499965.81592622,-6500238.783779703,-2799857.9885510355,-163.71527902642072,-0.36271446202522384,1.4415456269626503,-5499815.178764489,-6499776.085562063,-2800297.839906085,16.76850386728308,0.021736208164047015,0.0097137344856058,-5999811.001988177,-7000222.361069874,-3299885.0220220825,-201.98580242758857,0.01584827029046316,-0.008640074567442362,-5999805.54895339,-7000223.907359214,-3299883.4620732907,-200.75641426405576,0.008133629463807029,-0.008853025471958787
267.5,-2703412.665506438,-6850726.793634816,-4026116.43991323,-1875416.5428179577,0.6701400934378267,-0.5164827980409015,-5499993.62498317,-6500238.459286137,-2799842.7243872904,-146.91866309195524,-0.38985147564890354,1.5591227186787648,-5499810.207758968,-6499770.785901623,-2800305.264339937,16.819466385026296,0.02125977227388466,0.00933494228086593,-5999806.391659195,-7000227.772986212,-3299882.2128924485,-206.9262064740918,0.0162345215825126,-0.008850055748438265,-5999800.805365018,-7000229.357298731,-3299880.614923476,-205.66741941494948,0.008333013759775992,-0.009068981973199742
280.0,-2701080.25076942,-6851022.629403363,-4027145.8961881204,-1876981.3323932623,0.6624058280768469,-0.5109849594014039,-5499931.595327775,-6500253.788083128,-2799865.920005944,-193.16994878323248,-0.3477948398526536,1.3710873531005632,-5499810.241568513,-6499768.476302768,-2800307.097908026,18.12740205665692,0.026530297868095746,0.01221946020689272,-5999804.84511982,-7000229.622667602,-3299881.283914324,-208.54539361683416,0.016364704598014784,-0.008922606672960711,-5999799.214780801,-7000231.218855674,-3299879.673076713,-207.27505943323865,0.008396955971953508,-0.009141331016517124
300.0,-2698760.215530865,-6851298.819115376,-4028164.4369685743,-1878528.0948832147,0.6498600042736405,-0.5013565886070052,-5499844.154421375,-6500275.460572625,-2799897.9556616633,-258.41537876527417,-0.2851757752423012,1.089758704367867,-5499811.201607592,-6499765.299251986,-2800309.297975699,20.475513698617927,0.027599402334047608,0.012982649276219333,-5999802.750236029,-7000232.1313299425,-3299880.0274217,-210.73453561537852,0.016540892802457862,-0.009021035510865628,-5999797.060261257,-7000233.74353029,-3299878.3991148593,-209.44839612955244,0.008483164301505919,-0.009239265626931583
310.0,-2697653.3574816226,-6851430.791457039,-4028650.154757595,-1879266.179719442,0.6436778569261994,-0.49661486479372113,-5499803.067457982,-6500285.700214897,-2799912.8094108882,-289.1094077910585,-0.2549888972491203,0.9541195310793995,-5499811.776606091,-6499763.76237247,-2800310.3214587215,21.678339243997748,0.027544585590924715,0.013006816550299182,-5999801.739687654,-7000233.3414790705,-3299879.4214375797,-211.79041945102148,0.01662583897722288,-0.009068507602396263,-5999796.020940144,-7000234.961402698,-3299877.784699134,-210.49665267158306,0.008524721736139693,-0.009286495779515153
315.0,-2697112.2234868957,-6851495.363153659,-4028887.5645664628,-1879627.0587318349,0.6406094021113419,-0.4942620146581378,-5499783.171901596,-6500290.672743261,-2799919.9492369858,-303.9816371267725,-0.24016833009416416,0.887543117819888,-5499812.083992656,-6499763.005546371,-2800310.815650763,22.28532180091783,0.027430966534776224,0.012961823325285986,-5999801.24297618,-7000233.936297526,-3299879.123612721,-212.30938332101533,0.016667581069600274,-0.009091839309334753,-5999795.510084985,-7000235.56001698,-3299877.4827288548,-211.01186676412908,0.008545141913792865,-0.00930970779528778
316.5,-2696950.963310766,-6851514.610471131,-4028958.3088087235,-1879734.6053603918,0.6396908990725124,-0.49355777840402,-5499777.261267716,-6500292.151296089,-2799922.0654579233,-308.4007738019389,-0.2357465155352827,0.8676817293002443,-5499812.1779019125,-6499762.779510371,-2800310.9623697777,22.46787765851121,0.027390627778894422,0.012943999641294376,-5999801.09471613,-7000234.113840626,-3299879.034719907,-212.46428257283478,0.016680039201481464,-0.009098803041808495,-5999795.357603186,-7000235.738693034,-3299877.392598614,-211.16564670121429,0.008551236190445977,-0.009316635669366297
316.75,-2621355.303532729,-6860987.402450162,-4062095.79296318,-1930426.140877329,0.6607224917459257,-0.5093607909022966,-5499805.511703357,-6500291.779838318,-2799906.5751870014,-291.3126349220866,-0.2631869336603003,0.9864660011023147,-5499807.179696649,-6499757.440535075,-2800318.4407614316,22.525170502875444,0.026757890119425306,0.012486959397988627,-5999796.448036642,-7000239.568117129,-3299876.2033400196,-217.44396453655742,0.017069323614581723,-0.009310419404811346,-5999790.5766079975,-7000241.231298796,-3299874.522899623,-216.11571209702592,0.008752214789915759,-0.009534293951417472
317.0,-2545086.0459055756,-6870558.8252154505,-4095533.703815018,-1981576.8426466342,0.6821170465001205,-0.5258792685023356,-5499834.400628598,-6500291.394274277,-2799890.740638408,-273.8348260128299,-0.291245150855886,1.1080440936179343,-5499802.068061718,-6499751.982802213,-2800326.0855507557,22.58233364811737,0.02615781420107998,0.012042301166044192,-5999791.699395968,-7000245.142321848,-3299873.3099182155,-222.5326511555629,0.0174671578574924,-0.00952669499649526,-5999785.690708312,-7000246.844669189,-3299871.59031687,-221.1741211066892,0.008957584213814386,-0.009756727795965679
317.25,-2468802.6574263074,-6880132.2330731265,-4128977.9036877337,-2032737.1296019075,0.7035126806997053,-0.542406196713729,-5499863.229675955,-6500291.024689328,-2799874.928605086,-256.4023817044266,-0.3192729059687309,1.2295040892619227,-5499796.950461034,-6499746.520084273,-2800333.7364543756,22.63870985427674,0.02560761252616887,0.011622323332878964,-5999786.947133764,-7000250.720824209,-3299870.4143047985,-227.6251700454433,0.017865297400797155,-0.009743138824697246,-5999780.80108354,-7000252.462365791,-3299868.6555126444,-226.2363370150737,0.009163107234095557,-0.009979332169166874
317.5,-2392519.3140537688,-6889705.561241919,-4162422.0715911086,-2083897.344132223,0.7249015468949701,-0.5589262552723662,-5499891.983690913,-6500290.671736451,-2799859.1470650365,-239.0247409465028,-0.3472561922934645,1.3507824454488713,-5499791.829301484,-6499741.054885119,-2800341.389946148,22.69430897714275,0.025106735546270915,0.01122695143596523,-5999782.193406222,-7000256.301088336,-3299867.5178119144,-232.71921574321794,0.01826356057999852,-0.009959652249828177,-5999775.909952126,-7000258.081835029,-3299865.719816902,-231.30006831384352,0.009368690541166376,-0.01020200500787265
320.0,-2391605.169612095,-6889829.414418381,-4162827.3742013895,-2084514.9683075515,0.7234585276713436,-0.5581772057895412,-5499879.949986392,-6500293.744148896,-2799863.4752734993,-248.05892997278272,-0.33880768917635606,1.3135130143973868,-5499791.753197045,-6499740.471764665,-2800341.889254085,22.97471749023099,0.026772524603711295,0.012077821444271277,-5999781.793410618,-7000256.7782587055,-3299867.277084769,-233.13934560244667,0.018297200876793394,-0.009978338161961836,-5999775.498543734,-7000258.562104817,-3299865.4757663887,-231.71726975606913,0.009385329827505612,-0.0102207184932914
330.0,-2390237.4341320028,-6889991.959480988,-4163428.1202453957,-2085426.5809286647,0.7165555098968863,-0.5528763245803783,-5499831.951355613,-6500305.592504871,-2799880.9515361325,-283.84872279503895,-0.30405630447020826,1.159287172321541,-5499792.063960419,-6499738.614007161,-2800343.2225983366,24.195383483801816,0.030127861503972595,0.013977358166069724,-5999780.578003628,-7000258.233692182,-3299866.5479314723,-234.4096294317039,0.01839946910241524,-0.010035451423239847,-5999774.248557034,-7000260.026814142,-3299864.736490108,-232.97838044442662,0.009435380463801336,-0.010277551215762893
350.0,-2387789.247112427,-6890283.800006756,-4164502.4963556933,-2087059.0237024073,0.7031636447259746,-0.5426067140043339,-5499747.853849816,-6500326.608593379,-2799910.6956879194,-346.7191975281241,-0.23999003679519149,0.8735981423335915,-5499793.335085783,-6499735.196706945,-2800345.4654922416,26.863459813957462,0.030742181743222536,0.014478786880763648,-5999778.344587121,-7000260.908342273,-3299865.2087195893,-236.74309428486032,0.018587197046323008,-0.01014037272307033,-5999771.951565807,-7000262.718513598,-3299863.3786491356,-235.29497328971337,0.009527210790766703,-0.010381930286526488
360.0,-2386615.8567101243,-6890423.873606916,-4165017.2273108154,-2087841.5771011962,0.6965536039582274,-0.5375404910457134,-5499708.212461828,-6500336.569416231,-2799924.5076500266,-376.3900695728029,-0.20902206427840753,0.7354116716183512,-5499794.063577928,-6499733.537589582,-2800346.514005203,28.22616319626007,0.03048906291546442,0.014384917545638436,-5999777.262997724,-7000262.203619114,-3299864.560304621,-237.87299477375592,0.01867806666826617,-0.010191176215913398,-5999770.839183465,-7000264.0220464235,-3299862.7212077947,-236.41669997170996,0.009571653992648364,-0.010432466557343844
375.0,-2384973.703984797,-6890620.417301704,-4165737.0548112756,-2088937.0975314358,0.6868884573222991,-0.5301392224351789,-5499655.463731279,-6500349.968476771,-2799942.25116709,-415.96753518736523,-0.16544732383809446,0.541370561159809,-5499795.320875012,-6499731.155322764,-2800347.919638892,30.31014270610142,0.030053837269506986,0.014121973081817419,-5999775.723159218,-7000264.047664806,-3299863.637499343,-239.48129069191202,0.01880732165905628,-0.010263481153481122,-5999769.2554963445,-7000265.877839848,-3299861.7855420494,-238.01334992829626,0.009634857329437536,-0.010504383613238773
380.0,-2384436.6137375063,-6890684.748364362,-4165972.434244313,-2089295.4354668779,0.683690621645321,-0.5276910109356329,-5499638.511021908,-6500354.289501404,-2799947.885907128,-428.69703234259373,-0.1511900537226296,0.4779426806422151,-5499795.752833416,-6499730.370235673,-2800348.3736064904,31.00751494923985,0.02994047946363254,0.014045146071480752,-5999775.217118604,-7000264.653675528,-3299863.3342666435,-240.0097990463062,0.018849788726708824,-0.010287240483208863,-5999768.735044948,-7000266.487710522,-3299861.478082142,-238.53803012794026,0.009655621565898402,-0.010528014543323898
390.0,-2383399.0888369246,-6890809.194980939,-4166426.944880245,-2089987.7683505162,0.6773895526521815,-0.5228691326441095,-5499607.043552833,-6500362.366682785,-2799958.07118963,-452.3634209331879,-0.1237060034586932,0.35598304587462337,-5499796.658971009,-6499728.83122734,-2800349.2292425376,32.41016780684226,0.0299119689642692,0.013986679969207785,-5999774.230932955,-7000265.834678187,-3299862.743431895,-241.0396614164119,0.018932509759576326,-0.010333535163252385,-5999767.720773176,-7000267.676232141,-3299860.879006524,-239.56042835143785,0.009696063712168683,-0.01057405706940651
400.0,-2382394.5040504374,-6890929.85118045,-4166866.8563832473,-2090658.2232353163,0.671182117056896,-0.51812086068702,-5499577.933076595,-6500369.89536698,-2799967.2070532297,-474.29534444898815,-0.09721869582399734,0.23880551912598946,-5499797.602045372,-6499727.319778617,-2800350.037216613,33.81951840364989,0.030086294673501213,0.014035711897152277,-5999773.268127438,-7000266.987677481,-3299862.166710503,-242.04500435129142,0.019013233187565794,-0.01037872499423609,-5999766.730546045,-7000268.836568439,-3299860.2942372533,-240.55848024492957,0.009735524608631798,-0.010618998051202411
410.0,-2381419.791516324,-6891047.066645132,-4167293.5315393484,-2091308.8349096295,0.6650672728373697,-0.5134452280253451,-5499551.100445458,-6500376.891767971,-2799975.3280261843,-494.54974476627683,-0.07169888922732781,0.12629633486432112,-5499798.579182215,-6499725.833162997,-2800350.801205305,35.23535288545242,0.030433071742577006,0.014182208133179549,-5999772.326610541,-7000268.115181967,-3299861.6028408054,-243.02801783265397,0.019092138336578086,-0.010422908533291749,-5999765.762213012,-7000269.971243795,-3299859.7224955675,-241.53435995113549,0.00977409188938844,-0.010662935912151658
415.0,-2380939.5530413277,-6891104.854097029,-4167503.7156855757,-2091629.412267522,0.6620328657914991,-0.511125451813394,-5499538.243812525,-6500380.2589126,-2799979.1390840383,-504.26460504543684,-0.05917744242676548,0.07119465553498117,-5499799.076018747,-6499725.095767638,-2800351.172614364,35.944908420484396,0.030644373949813297,0.014277615375822015,-5999771.860935499,-7000268.672846928,-3299861.323974855,-243.51419216287962,0.019131156524209592,-0.010444760256083714,-5999765.283274525,-7000270.532454473,-3299859.439735639,-242.01700490380696,0.009793162332927957,-0.010684665061299715
419.0,-2380559.753127271,-6891150.577749934,-4167669.9179347777,-2091882.9570063513,0.6596199996561997,-0.5092811124073406,-5499528.311739683,-6500382.869778984,-2799982.03048599,-511.77617135390335,-0.04931122806497967,0.027843929097798537,-5499799.478688835,-6499724.509500253,-2800351.463159682,36.51362331803482,0.030834654803845153,0.014366725635924836,-5999771.491535487,-7000269.115219055,-3299861.1027777935,-243.89983754223263,0.019162102622024814,-0.010462093859058866,-5999764.90335311,-7000270.977638618,-3299859.2154493616,-242.39984992883993,0.009808286766521138,-0.010701900760354153
419.5,-2380512.345633363,-6891156.2854424,-4167690.663318862,-2091914.6052693247,0.6593186201696754,-0.5090507509098154,-5499527.075741203,-6500383.1948447,-2799982.3894548807,-512.7110559343982,-0.04808030762990967,0.022436495185871763,-5499799.529103518,-6499724.436273406,-2800351.4993756344,36.58472945871288,0.0308587658000277,0.014378061302001996,-5999771.445409174,-7000269.170457269,-3299861.075157559,-243.9479921391496,0.019165966958706065,-0.010464257565581772,-5999764.85591301,-7000271.033227955,-3299859.1874433756,-242.44765484060179,0.009810175507539478,-0.01070405326815482
419.75,-2255124.2089372887,-6906873.575910099,-4222656.511842601,-2175997.7360720225,0.6943754424230976,-0.5355475674387526,-5499575.116890622,-6500382.323179621,-2799956.205006529,-483.5079238772945,-0.09435426134763247,0.22294486740619845,-5499791.214081239,-6499715.581247678,-2800363.916795206,36.664992495970694,0.029828281083960684,0.013627657874790039,-5999763.734281101,-7000278.221436015,-3299856.3763735513,-252.21211951522992,0.01981197261240468,-0.010815411182074875,-5999756.921882256,-7000280.147822796,-3299854.4250701624,-250.66265084119797,0.010143726464767123,-0.011065255307683661
420.0,-2128833.420541925,-6922723.016988734,-4278024.942388,-2260696.1594950464,0.7299164875095392,-0.5630008749954567,-5499623.988771804,-6500381.438087117,-2799929.569423849,-453.80075932317993,-0.1414417305440665,0.42713740978956594,-5499782.745899095,-6499706.566320358,-2800376.5579780894,36.744801470824136,0.028858072395080408,0.012902076504970286,-5999755.886083827,-7000287.4336494785,-3299851.594188584,-260.6227725480956,0.020469472889718142,-0.011172829422434534,-5999748.846825841,-7000289.4247763995,-3299849.578164279,-259.02328324679036,0.01048318064293501,-0.011432878506011176
420.25,-2002531.4971987095,-6938573.952533139,-4333398.317534325,-2345402.0963582206,0.7654526020124885,-0.5904550115290127,-5499672.747477039,-6500380.580217747,-2799902.9784412654,-424.1775443323902,-0.18846636025287467,0.6310786481508615,-5499774.269811092,-6499697.545255115,-2800389.2063027136,36.8232778112273,0.02797114410320775,0.012217841083021668,-5999748.033725013,-7000296.6508217305,-3299846.8094914723,-269.03780834104754,0.02112732544311878,-0.011530442201982948,-5999740.767489418,-7000298.706721025,-3299844.7287119715,-267.38826824397745,0.010822808493990132,-0.011800696931432278
420.5,-1876267.8249278292,-6954388.5804768605,-4388770.551109275,-2430134.5847463915,0.8021991636231641,-0.6192409628787974,-5499721.375970398,-6500379.751886867,-2799876.440163731,-394.64646840074147,-0.2354137436832815,0.8347035225611421,-5499765.782163925,-6499688.526748347,-2800401.8581656674,36.90560207162484,0.027166289639901503,0.011574712820965333,-5999740.179436231,-7000305.869727866,-3299842.023679457,-277.4547597527693,0.02178532908477894,-0.011888142924280623,-5999732.6861676965,-7000307.990413505,-3299839.8781289104,-275.75515707843084,0.011162513814362361,-0.012168603258416089
421.0,-1869080.7965747411,-6955254.455732061,-4391954.684163992,-2434829.7909426168,0.8046665334136286,-0.6214163623094082,-5499717.89606051,-6500383.768758439,-2799872.2892902265,-397.8404832139503,-0.23590702027304644,0.8378392225940559,-5499761.576180067,-6499678.815218774,-2800411.879100396,34.69505533552251,0.04332248927726247,0.01992427236313165,-5999734.769947941,-7000312.4062512815,-3299838.7726014336,-283.0673468727766,0.022249982217650118,-0.01214719954710339,-5999727.123628013,-7000314.568859739,-3299836.5821211995,-281.32552224420607,0.011386291332865195,-0.012423463749434918
422.0,-1826559.0937351296,-6960545.885587419,-4410550.542488833,-2462311.851943922,0.8159748771381082,-0.6296858147686402,-5499723.260447215,-6500516.040592311,-2799849.124495668,-452.4938181453932,-0.4596029991589887,1.4376616303688081,-5499722.573087091,-6499565.871948828,-2800517.78640309,-0.35721484295557543,2.7020001918211674,1.194954323650412,-5999676.770177983,-7000382.9846506985,-3299804.4363459963,-342.33794117573945,0.027107989895809283,-0.01492222577888991,-5999667.498814704,-7000385.572686291,-3299801.760315365,-340.1074649649819,0.013680504913393787,-0.015120949822295724
423.0,-1746804.8732557655,-6969457.943682135,-4445915.528975991,-2515674.357339553,0.8419297294356469,-0.6468637801529082,-5499371.608012009,-6500561.608201819,-2799808.7404933805,-627.2437376819612,0.7671288677996273,1.0430491257763492,-5499546.804077302,-6499285.978814462,-2800802.370584981,-76.85807129938568,29.903555206147526,12.42203718908921,-5999511.896504517,-7000584.70700248,-3299708.6944859982,-508.07759597023187,0.040425925590610416,-0.022769179311828227,-5999498.056829322,-7000588.404306267,-3299704.625732741,-504.3393007654354,0.01983776453297785,-0.02266467049968175
424.0,-1680716.4617258492,-6976593.239146553,-4475352.222754044,-2560151.2176108337,0.8802979118281005,-0.6832952739393339,-5499892.391238752,-6501875.871501232,-2799952.9118722714,-1007.7696463140836,-0.9165528920607642,5.4308421297531595,-5498879.5829852745,-6498734.326209043,-2801205.111385581,-430.46484863181394,-25.128234190430483,-19.661374872149082,-5999284.44547402,-7000868.2228492275,-3299580.0265752263,-729.1878920450918,0.05841593074946231,-0.033829653834073006,-5999264.479007455,-7000873.268003004,-3299574.029839406,-723.0434438140271,0.027635564680026595,-0.03288719129324467
425.0,-1617792.0891356932,-6983026.812080049,-4502786.566831617,-2603299.5631048735,0.722552210151151,-0.29668655021628276,-5497749.280167853,-6503338.985315378,-2801000.1209992375,-1866.3842196689623,-3.200918267106772,1.8596781880412436,-5495513.1452161055,-6497290.406677662,-2801777.538809058,-2239.3972459193965,-621.5989242181386,-361.212074924462,-5998832.17437016,-7001444.678222454,-3299335.635133806,-1147.0766606784698,0.09192203357882196,-0.056005649490862806,-5998800.459821959,-7001452.006939869,-3299325.7481292496,-1135.3020980588356,0.0409571695012806,-0.052435240575022884
426.0,-1409697.101225314,-7009442.079278106,-4591575.847251718,-2746321.0028036553,1.782890959115735,-4.046259839642058,-3573100.660575165,-6341071.195837682,-3835887.364312086,-1601183.221917321,8.46367016890531,329.14317672835386,-5620127.08614047,-6442726.536351121,-2772900.7511548786,-3208.6095017936395,34.2533618637175,192.0122719576289,-5997277.317711848,-7003384.376714967,-3298554.6757914703,-2551.567021739438,0.1822003605441938,-0.12429550266896708,-5997124.022012991,-7003512.052239253,-3298502.5958198695,-2553.257469559283,0.07655815770134335,-0.1146619871352066
428.0,-1332924.589360053,-7018082.3877673885,-4624973.63737918,-2799338.4903032915,0.0847969809058893,-0.33918538071337734,-1568746.571600601,-6992563.165906255,-4519393.497010553,-2635151.6141316216,112.28183673930252,76.30395328133392,-2109821.0422633085,-6970886.233249322,-4257970.449838063,-2172090.9941891795,-6.514419427776361,6.2959815073686265,-5993999.114533244,-7007460.31080338,-3297362.4158256594,-5024.701633226999,0.2627310645504546,-0.2346262315645493,-5993738.4731579805,-7007630.176343017,-3297291.7415398667,-4966.83532782422,0.08767042191952633,-0.19081715348096617
429.0,-1306862.6408418233,-7021022.379862248,-4636457.139446503,-2817314.8727462166,-0.47627571534012186,0.9185264626904337,-1474838.098484386,-7004214.6836587,-4561189.846940391,-2698815.014627227,-74.61418635514417,-5.387620135997338,-1683523.6289617468,-6978873.661354228,-4463721.625997973,-2549059.5234311107,-2.52876845375225,2.8563221743473335,-5992144.649334808,-7009941.080365826,-3296841.7964005508,-6105.606325214981,0.29934939469992894,-0.3027310740522086,-5991846.997554886,-7010074.631379571,-3296784.694938226,-6022.015185575669,0.0824932452493803,-0.21899269212598968
430.0,-1300677.0397117457,-7021276.945153188,-4639252.960715564,-2821885.965249343,-0.23459400397427155,0.450373195735035,-1484637.5873045046,-7002703.225122719,-4556787.423560102,-2692663.380167195,40.335834485001286,56.887337822622584,-1573719.3818402726,-6995685.162705958,-4515627.114889662,-2629124.3579479954,-2.2594150239711186,2.424357481244186,-5989946.646086927,-7013045.508520255,-3296342.8914280212,-7089.46736626643,0.3350592605316209,-0.38982968115375166,-5989641.038056847,-7013248.009341903,-3296274.7403464983,-6919.953304515454,0.07870381209768298,-0.24929123392646013
431.0,-1280970.9831325186,-7023431.9927205425,-4648010.305664681,-2835573.7246200573,1.6185387841495178,-3.6245067167507097,-1430678.5014011392,-7009137.594979705,-4580550.96863726,-2729135.202508005,51.97684065232752,56.70241407484269,-1482134.734770816,-7005093.766232384,-4556849.611875449,-2690881.6516231583,-0.9784599072074578,0.2772234715538231,-5987388.761461885,-7017021.893717556,-3295786.5215222402,-7861.200152075258,0.39392218244875066,-0.5222854532561401,-5987067.648351388,-7017224.0801306935,-3295796.552053434,-7614.905257293779,0.09986353898170183,-0.2828710079969375
432.0,-1288410.270349992,-7021898.005559171,-4644871.809785892,-2830989.9827741534,-0.075875439863508,0.09834702461801538,-1489554.2424010308,-7001430.95260337,-4554945.617493766,-2690024.678650738,4.585457441884465,50.06416152607602,-1512568.3867955408,-7000823.930173222,-4543844.362884433,-2671096.22633528,-1.1370079588079023,0.36785829453987234,-5984161.010280709,-7022533.968004979,-3295303.686391011,-7995.108671067227,0.41151845682763905,-0.6761800192135033,-5983986.475885216,-7022861.880120766,-3295369.418751391,-7592.388975342465,0.15220809226498372,-0.3506807079058994
433.0,-1290045.1272665027,-7021051.871231585,-4644345.268337491,-2830596.0074045155,0.8881739855756806,-2.192301092691389,-1515906.0776235522,-6997848.1122813905,-4543540.746466885,-2672658.9411512087,5.293723006833236,17.985439520034333,-1539782.2057452556,-6996812.076277219,-4532181.130725377,-2653291.9598134644,-1.1634516367329453,0.40302789008450174,-5980259.877122908,-7029930.547400218,-3294864.9369223733,-7073.312620946142,0.3430188784465463,-0.8347989904705725,-5980506.102987588,-7029779.733846793,-3295302.8144807643,-6710.912258727601,0.2789299586589459,-0.48695586565262555
434.0,-1286327.3847981393,-7020610.7135176025,-4646332.151933255,-2834384.9730391027,-0.561792153701343,0.9052889190627483,-1517706.5341763527,-6997264.441104602,-4542915.303493859,-2671888.9997444646,-17.10413990534855,72.16199259208577,-1541833.584007056,-6996021.56990642,-4531498.44631653,-2652540.137343157,-1.244191037258569,0.4876490228106521,-5975920.780765011,-7038254.255435034,-3295034.325806192,-4967.101477846239,0.29428194175931766,-0.9448186251691708,-5976778.704836763,-7039220.638892942,-3295455.8460497437,-3958.677852622235,0.4736693033353122,-0.7951845086734911
435.0,-1269060.6387589,-7021873.892826168,-4654342.863413421,-2847559.7741134446,-0.34106744186246113,0.33786211223935936,-1467308.2217573766,-7003209.027037612,-4565112.139172799,-2706129.2567475666,-12.378437854192002,52.32365670626419,-1470353.7694794254,-7004684.608743945,-4562857.902476477,-2700858.656138973,-0.5608479768527549,-1.0107681443298788,-5972070.535756662,-7045075.047744075,-3295999.187391677,-2998.472535870574,-0.2461442470302998,-0.5026363484487065,-5973082.539523665,-7047012.51820323,-3296668.1307185944,-1461.114088245417,-0.06463682274701155,-0.44338778191212297
436.0,-1265201.083179122,-7021809.045957927,-4656259.395082667,-2850913.970715044,0.13450748727430936,-0.699299500867808,-1464094.6562543663,-7003375.930443709,-4566616.957355883,-2708575.2639059667,-17.06346860437732,49.63467228371235,-1458277.6872497343,-7005823.5996231465,-4568307.870370272,-2709357.604245082,-0.7472052292469933,-0.571196692128817,-5969595.746160668,-7056156.676730818,-3295967.1111905733,4252.7071404647995,-0.30143558660858727,-0.7345278845858116,-5971591.540637964,-7057750.9349588975,-3297477.4044450815,5675.422678139087,-0.32299424458163356,-0.5628247377047833
437.0,-1264898.4123571618,-7021350.466060817,-4656580.331056131,-2851829.10496405,-1.434094112258374,2.7810622338012907,-1466714.961903173,-7002908.988301792,-4565520.803439864,-2707000.3631500085,-14.371433138665074,65.84835630241142,-1480186.3070702185,-7002872.061695709,-4558785.016407921,-2694915.653376578,-0.9023789746687428,-0.30539743327918045,-5970567.6912110895,-7066018.668410417,-3296534.0375873293,14165.620538347335,0.014131610438608777,-1.270830530775692,-5971385.942267756,-7065128.1082468415,-3298969.2268318534,12016.691318544481,-0.14604586553332538,-0.8568945601063389
438.0,-1268313.6116687972,-7019046.132406201,-4655910.855957802,-2852433.65973418,-0.40585944305132426,0.4402824048671713,-1488138.988751455,-6999668.759147361,-4556413.589942088,-2693533.6395489555,-18.050876820529595,56.600421571859385,-1478780.3107716616,-7002417.053129461,-4559701.8376708515,-2696852.9010158703,-0.8884059620266691,-0.4421421538837617,-5969833.965911523,-7069998.33739064,-3301052.7436374025,19389.20359332477,-0.7778338075858944,0.16113053607058817,-5972372.604796186,-7070891.273370307,-3302481.255025324,19932.510071217006,-0.9011277568892466,0.25396664279179004
439.0,-1266661.8657472217,-7018171.108468623,-4657110.704829285,-2855295.328820985,-0.4838794715476665,0.6395894966339182,-1481027.3683097386,-7000243.151058458,-4559665.635142173,-2698807.7491294714,-6.367833093467048,52.89095498773142,-1471613.0580876304,-7003000.751862104,-4562944.988743246,-2702239.541304899,-0.7983012246913146,-0.7495256205355034,-5979678.806276477,-7076800.195947219,-3301844.5547417304,32898.89733871898,0.012114515918025814,-0.9137400744533033,-5970927.267323741,-7072132.023005383,-3305776.7118143137,21431.251127800853,-0.0771064651639064,-0.5017163097244526
