Time,pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11
425.0,0.02851014375434243,-4.229504888980976e-06,0.0,0.03375447468113528,-4.544060716827875e-06,0.0,0.09157610572376568,0.04165046551534644,0.0,0.10312934866024025,0.04155628237508222,0.0
426.0,0.02388713705454625,-1.664550822613925e-06,0.0,0.025997574451584286,-1.9291717733740668e-06,0.0,0.07630588053104315,0.03339743805890097,0.0,0.08253190935411055,0.035617229982766854,0.0
428.0,0.029825318606059865,-4.33052250245718e-06,0.0,0.031018951527782345,-4.415937369533884e-06,0.0,0.09592237054436963,0.04257345528420022,0.0,0.09868916109033958,0.04277850391186994,0.0
429.0,0.026114709877322843,-3.4867478611976398e-06,0.0,0.02655734929127118,-3.482177422723898e-06,0.0,0.08382235017107521,0.037082328937301734,0.0,0.08443565028502732,0.03656457979237689,0.0
430.0,0.03503051234292648,-5.506045355041765e-06,0.0,0.03571369614039516,-5.5323301399360355e-06,0.0,0.11242203755094268,0.04972477318235333,0.0,0.1137477330152474,0.04947168980371495,0.0
431.0,0.029274597067946287,-3.923127485468173e-06,0.0,0.031382513376347315,-4.183179783650585e-06,0.0,0.0938067505019087,0.0413856237632772,0.0,0.09997136623166741,0.04353455240755084,0.0
432.0,0.04505239281197579,-7.703624030460007e-06,0.0,0.04617089593120868,-7.769910854925064e-06,0.0,0.1444461620314374,0.06380995551985123,0.0,0.146893927966936,0.06377563779339841,0.0
433.0,0.052965292218238806,-1.0719469299197326e-05,0.0,0.054971006519390755,-1.0923284592836563e-05,0.0,0.16954661224131495,0.07470373453835735,0.0,0.17490408190393902,0.07603554493082902,0.0
434.0,0.056452380842845144,-1.1591895568136548e-05,0.0,0.056983968985599716,-1.1594832730625545e-05,0.0,0.18057923818862387,0.07950889007680068,0.0,0.1814085423738482,0.0790243503339651,0.0
435.0,0.04810645182968813,-6.803877630435552e-06,0.0,0.048413508312636175,-6.812690667432434e-06,0.0,0.15365403459560298,0.06741303238728238,0.0,0.15421142787384212,0.06725128619942299,0.0
