Time,pt0_ux,pt0_uy,pt0_uz,pt1_ux,pt1_uy,pt1_uz,pt2_ux,pt2_uy,pt2_uz,pt3_ux,pt3_uy,pt3_uz,pt4_ux,pt4_uy,pt4_uz,pt5_ux,pt5_uy,pt5_uz,pt6_ux,pt6_uy,pt6_uz,pt7_ux,pt7_uy,pt7_uz,pt8_ux,pt8_uy,pt8_uz,pt9_ux,pt9_uy,pt9_uz,pt10_ux,pt10_uy,pt10_uz
450.0,1.0670720608633275e-05,1.507418237610391e-05,0.0,-0.00011317577008602544,3.3022243357794504e-05,0.0,0.00011272161384614885,-3.307627475721342e-05,0.0,2.551172732360997e-06,2.513323113586953e-06,0.0,-0.00011887417545978742,3.3965022815494866e-05,0.0,0.00011776389351906157,-3.414849633490147e-05,0.0,-9.012336406835887e-05,4.3821782952893375e-05,0.0,9.448572008056744e-05,-3.956117985146372e-05,0.0,8.27535256680456e-09,-2.5390041657072327e-08,9.74443932913637e-07,-9.209569234537202e-05,4.2743860035954495e-05,1.0135599370728389e-06,9.209226880283317e-05,-4.2786606060350655e-05,1.0055030972876177e-06
452.0,1.067976940830461e-05,1.5087560212812784e-05,0.0,-0.00011318694220691887,3.301122529085958e-05,0.0,0.00011273241623778442,-3.306526501477724e-05,0.0,2.550297137646931e-06,2.514228794271311e-06,0.0,-0.00011888491718290559,3.39541756146367e-05,0.0,0.00011777427166390059,-3.413765583284207e-05,0.0,-9.01304332839063e-05,4.3823111463515505e-05,0.0,9.449055010891771e-05,-3.956041643952214e-05,0.0,8.329171749794579e-09,-2.5342311359549723e-08,9.744790526927726e-07,-9.21010078552506e-05,4.274614236786295e-05,1.013582750437317e-06,9.20976191327317e-05,-4.2788760092723555e-05,1.0055420371531178e-06
452.5,1.06821826811273e-05,1.5091176626883512e-05,0.0,-0.00011318980466006813,3.300829240268273e-05,0.0,0.0001127351411467723,-3.306233660622137e-05,0.0,2.550054814620161e-06,2.5144642720987067e-06,0.0,-0.00011888769268234981,3.395130430454457e-05,0.0,0.00011777692054802135,-3.4134772751141934e-05,0.0,-9.013212267450736e-05,4.382338506149359e-05,0.0,9.449163368621883e-05,-3.956015671046039e-05,0.0,8.339650255298425e-09,-2.5327828777834708e-08,9.744979591573593e-07,-9.210222377917208e-05,4.2746657652810445e-05,1.013598796372754e-06,9.209884240311567e-05,-4.278924039383872e-05,1.0055622396577305e-06
452.75,1.0546717033815697e-05,1.5131457543412933e-05,0.0,-0.00010426641665420239,2.8610768571921975e-05,0.0,0.00010383662889747549,-2.8690877051725673e-05,0.0,2.432903261236821e-06,2.25618657663603e-06,0.0,-0.00010875852172821765,2.923804866234027e-05,0.0,0.00010774112924188565,-2.9444266330122454e-05,0.0,-8.640475252789336e-05,4.197254678816321e-05,0.0,9.06679570746467e-05,-3.7892003868956265e-05,0.0,1.8968225845867152e-08,-2.8497458597564176e-08,6.974998616724204e-07,-8.863207364871981e-05,4.112738704378403e-05,7.188256506106123e-07,8.862311598986591e-05,-4.116371382247165e-05,7.197712315094431e-07
453.0,1.041885717924406e-05,1.5169862004106586e-05,0.0,-9.473928702667234e-05,2.3962252701817413e-05,0.0,9.433199736883567e-05,-2.4066503557964017e-05,0.0,2.315250237506268e-06,1.9970238175347226e-06,0.0,-9.815760475271998e-05,2.430350430058966e-05,0.0,9.722368520592419e-05,-2.453065145607654e-05,0.0,-8.138077860982379e-05,3.9494069523686665e-05,0.0,8.55207583035222e-05,-3.5629787288944656e-05,0.0,2.4946250134475703e-08,-3.061387350791983e-08,4.1938644804295847e-07,-8.379318941467145e-05,3.886898812503931e-05,4.25219562143195e-07,8.377912520946985e-05,-3.890152192363225e-05,4.333241986513316e-07
453.25,1.0266627519947458e-05,1.5217669945702176e-05,0.0,-8.555748936153661e-05,1.9454484847305998e-05,0.0,8.517678310499471e-05,-1.9585040325709223e-05,0.0,2.2052991447373944e-06,1.766045886779035e-06,0.0,-8.782053190129549e-05,1.949344905794232e-05,0.0,8.697359955532324e-05,-1.974080850104527e-05,0.0,-7.649985387260408e-05,3.708924242188618e-05,0.0,8.051328484177765e-05,-3.342631508504769e-05,0.0,3.198425645043281e-08,-3.372637816929315e-08,1.7534035691030562e-07,-7.907600402606849e-05,3.666688957489795e-05,1.6779439628999277e-07,7.905653385950853e-05,-3.6696476466285015e-05,1.826179914042098e-07
453.5,1.0071911568877025e-05,1.528182441547998e-05,0.0,-7.702244351122359e-05,1.521634856783573e-05,0.0,7.667500857101386e-05,-1.5376961153268723e-05,0.0,2.1036601245195608e-06,1.5650951974209945e-06,0.0,-7.798958793528793e-05,1.4921863554866583e-05,0.0,7.723647699408237e-05,-1.5188326495276406e-05,0.0,-7.211056774601796e-05,3.492458891657753e-05,0.0,7.599861150035915e-05,-3.144238679836314e-05,0.0,4.004444756625702e-08,-3.7734546242446824e-08,-3.2639257476928146e-08,-7.483526947563682e-05,3.468657038214281e-05,-5.1497461117889006e-08,7.481012159060284e-05,-3.4713905427535354e-05,-3.0462954265667316e-08
453.75,1.0154603183768286e-05,1.5251939497637432e-05,0.0,-7.500473449909634e-05,1.4382031746472088e-05,0.0,7.464518147492535e-05,-1.4533660454136435e-05,0.0,2.071077005023158e-06,1.5172152093600005e-06,0.0,-7.642045224724862e-05,1.4186377633702582e-05,0.0,7.564081867070625e-05,-1.4450476414459551e-05,0.0,-6.93594618366432e-05,3.358798954445396e-05,0.0,7.316885720616914e-05,-3.017938691669868e-05,0.0,2.9653004589434004e-08,-3.295574099257298e-08,-7.477765826062092e-08,-7.201558236399666e-05,3.337223797745869e-05,-9.428968771141761e-08,7.199209862480189e-05,-3.3400526918949146e-05,-7.458074697714677e-08
454.0,1.0197650426632348e-05,1.5236551137431282e-05,0.0,-7.390030590730642e-05,1.3925278932053215e-05,0.0,7.353423242134032e-05,-1.4071493274950411e-05,0.0,2.047273306212339e-06,1.5054340619665927e-06,0.0,-7.556034516089427e-05,1.3784247744167124e-05,0.0,7.476556791660306e-05,-1.4046263223586964e-05,0.0,-6.763020286689218e-05,3.274727623895133e-05,0.0,7.137374522765822e-05,-2.9379877860210405e-05,0.0,2.8576651305111782e-08,-3.271331702708853e-08,-7.552675839582766e-08,-7.022034930383587e-05,3.253527996060576e-05,-9.38635756570112e-08,7.019790587464748e-05,-3.256459387931838e-05,-7.532077203964705e-08
455.0,1.0286337459251626e-05,1.5206866167197579e-05,0.0,-7.141424611062074e-05,1.2904075499673488e-05,0.0,7.10349982640625e-05,-1.3036022934635856e-05,0.0,1.949366331340619e-06,1.4889797356261284e-06,0.0,-7.362725354824131e-05,1.2885168011958044e-05,0.0,7.279874123367634e-05,-1.3140093413306681e-05,0.0,-6.363155928661195e-05,3.0783311283215085e-05,0.0,6.713740544361109e-05,-2.7518828312697017e-05,0.0,2.932882622386637e-08,-3.2447529193059084e-08,-3.6540481922890676e-08,-6.600959659172868e-05,3.057386700498227e-05,-5.0999706082968544e-08,6.599049379246361e-05,-3.0603545423709423e-05,-3.518736363475309e-08
460.0,1.0413948694923912e-05,1.51737233682987e-05,0.0,-6.672019851262737e-05,1.100455731741481e-05,0.0,6.63206547257211e-05,-1.110153965163573e-05,0.0,1.5954654086578216e-06,1.4675563474088769e-06,0.0,-6.999231110352505e-05,1.1210659112125573e-05,0.0,6.910159118399244e-05,-1.1443541511572115e-05,0.0,-5.58231095347077e-05,2.686484931791921e-05,0.0,5.857195980324604e-05,-2.3856005020724735e-05,0.0,2.7847961713947938e-08,-2.6032556958053085e-08,1.4083204338379097e-07,-5.750318520517193e-05,2.6617402268385915e-05,1.3729933969579837e-07,5.749431675435231e-05,-2.6640474482030498e-05,1.471836285998164e-07
470.0,1.046559340531971e-05,1.516875504163584e-05,0.0,-6.366351422274883e-05,9.77986847850211e-06,0.0,6.325325319854797e-05,-9.850188800368631e-06,0.0,1.273539920439336e-06,1.4754998240259284e-06,0.0,-6.76298043868714e-05,1.0130458601598858e-05,0.0,6.669874072599861e-05,-1.0344326759817142e-05,0.0,-5.043661287248316e-05,2.4128303775183312e-05,0.0,5.2533976036803666e-05,-2.131325010205905e-05,0.0,2.3347089708024057e-08,-1.829430271043644e-08,3.2367356534832547e-07,-5.1492764495333515e-05,2.3824018563905066e-05,3.302500049944588e-07,5.149239282542147e-05,-2.3839815395216543e-05,3.355263472846377e-07
480.0,1.0476401698389297e-05,1.5171739888056758e-05,0.0,-6.249935257668391e-05,9.317416326464833e-06,0.0,6.208599508200635e-05,-9.376238118574242e-06,0.0,1.118536573267165e-06,1.4867352639729584e-06,0.0,-6.673073883020923e-05,9.72235314363989e-06,0.0,6.578455010271945e-05,-9.927407361833518e-06,0.0,-4.830026299757781e-05,2.3031292365571247e-05,0.0,5.00922349815415e-05,-2.0298510015607835e-05,0.0,1.9960389319466496e-08,-1.3851178194923166e-08,4.180921323994653e-07,-4.906894930567756e-05,2.269834323058499e-05,4.2948336990058274e-07,4.907242745601447e-05,-2.2710219316516324e-05,4.3283805550154355e-07
500.0,1.0479827162299527e-05,1.5176789512597924e-05,0.0,-6.162898840502472e-05,8.975194714250587e-06,0.0,6.121406106949443e-05,-9.024335223810774e-06,0.0,9.771261428561505e-07,1.4986140895148263e-06,0.0,-6.605960479003833e-05,9.42007486242093e-06,0.0,6.510245339434187e-05,-9.617380946190851e-06,0.0,-4.667601953233151e-05,2.2186375620739323e-05,0.0,4.819466020093318e-05,-1.952218926887583e-05,0.0,1.5735935832947708e-08,-9.091504784549309e-09,5.048158032080016e-07,-4.719615903163095e-05,2.1829349554987573e-05,5.203041525018583e-07,4.720301760754459e-05,-2.1837228060419207e-05,5.221773472345609e-07
550.0,1.0479045328130962e-05,1.5181243265042468e-05,0.0,-6.115335261886804e-05,8.790840059074261e-06,0.0,6.073803806761308e-05,-8.833940841254515e-06,0.0,8.819665366362388e-07,1.506019083621997e-06,0.0,-6.56939311518217e-05,9.256994083968294e-06,0.0,6.473106883519433e-05,-9.449314131486548e-06,0.0,-4.578535738309758e-05,2.17146342951994e-05,0.0,4.712383281509529e-05,-1.909334013375332e-05,0.0,1.1798406612146752e-08,-5.2631183419796545e-09,5.609386655702644e-07,-4.614873383135228e-05,2.1343908730293436e-05,5.788890848758108e-07,4.615779201697581e-05,-2.1348829714941863e-05,5.799430199149859e-07
600.0,1.0478555971671608e-05,1.5182103525298056e-05,0.0,-6.108493796706712e-05,8.76460022464537e-06,0.0,6.066961029349591e-05,-8.806761050907448e-06,0.0,8.663114668260677e-07,1.5071578191516455e-06,0.0,-6.564146792209794e-05,9.233754534969925e-06,0.0,6.467781246700978e-05,-9.425288493625597e-06,0.0,-4.565779939727528e-05,2.1646165907551266e-05,0.0,4.696732456366961e-05,-1.9031621864970784e-05,0.0,1.0880333918173947e-08,-4.503056739335562e-09,5.696779112741988e-07,-4.5996650942114275e-05,2.127348136598018e-05,5.879975440124473e-07,4.600605941935358e-05,-2.127790184548804e-05,5.8893339561112e-07
650.0,1.0478426314444421e-05,1.5182271878370314e-05,0.0,-6.10734046990548e-05,8.760186030761524e-06,0.0,6.0658076236154e-05,-8.802186318783601e-06,0.0,8.635641925691803e-07,1.5073704030864635e-06,0.0,-6.563262863174971e-05,9.229844120474793e-06,0.0,6.466884036985663e-05,-9.421243499725727e-06,0.0,-4.563632728930763e-05,2.16346088497664e-05,0.0,4.694087127553278e-05,-1.9021222793006293e-05,0.0,1.067251169358245e-08,-4.348796674570627e-09,5.711693518521719e-07,-4.5970979631231e-05,2.1261595157158838e-05,5.895516095806658e-07,4.598044818824009e-05,-2.1265928958589462e-05,5.904675786717664e-07
713.0,1.0478393831623738e-05,1.5182307204690278e-05,0.0,-6.107125289382726e-05,8.759362763374141e-06,0.0,6.065592436580501e-05,-8.801333039295776e-06,0.0,8.630400261550053e-07,1.50741447282371e-06,0.0,-6.563097961006324e-05,9.22911478519902e-06,0.0,6.46671666111046e-05,-9.420488976685254e-06,0.0,-4.563232254155963e-05,2.1632452280167168e-05,0.0,4.693593386370158e-05,-1.9019282932434434e-05,0.0,1.0624083305038723e-08,-4.315463619604577e-09,5.714481688568265e-07,-4.5966189330539236e-05,2.125937724034864e-05,5.898421187510652e-07,4.5975669133627826e-05,-2.1263694786521562e-05,5.907543846663711e-07
750.0,1.0478390154491744e-05,1.5182310745787696e-05,0.0,-6.107105831451145e-05,8.759288322898455e-06,0.0,6.0655729785473475e-05,-8.801255884078963e-06,0.0,8.62991725531703e-07,1.5074188651976734e-06,0.0,-6.563083049691883e-05,9.229048838440976e-06,0.0,6.466701526314116e-05,-9.420420749316094e-06,0.0,-4.563196045267022e-05,2.1632257278649566e-05,0.0,4.693548739610982e-05,-1.9019107534465448e-05,0.0,1.061883758698442e-08,-4.312043741406279e-09,5.714733866313444e-07,-4.596575618389825e-05,2.1259176694755145e-05,5.898683935210155e-07,4.597523700511215e-05,-2.12634927683428e-05,5.90780325178571e-07
800.0,1.0478388851626592e-05,1.51823119262686e-05,0.0,-6.107099740566149e-05,8.759265027160801e-06,0.0,6.06556688778026e-05,-8.801231737364052e-06,0.0,8.629764115523811e-07,1.5074203098725814e-06,0.0,-6.563078382204554e-05,9.229028197801832e-06,0.0,6.466696788960368e-05,-9.420399393089352e-06,0.0,-4.563184713088285e-05,2.1632196230310232e-05,0.0,4.6935347636301016e-05,-1.90190526475279e-05,0.0,1.0617017581528427e-08,-4.310889006968907e-09,5.714812498158907e-07,-4.596562060767554e-05,2.1259113924724137e-05,5.898765874015552e-07,4.597510174874582e-05,-2.12634295354196e-05,5.907884146455426e-07
