Time,pt0_sigxx,pt0_sigyy,pt0_sigzz,pt0_sigxy,pt0_sigyz,pt0_sigxz,pt1_sigxx,pt1_sigyy,pt1_sigzz,pt1_sigxy,pt1_sigyz,pt1_sigxz,pt2_sigxx,pt2_sigyy,pt2_sigzz,pt2_sigxy,pt2_sigyz,pt2_sigxz,pt3_sigxx,pt3_sigyy,pt3_sigzz,pt3_sigxy,pt3_sigyz,pt3_sigxz,pt4_sigxx,pt4_sigyy,pt4_sigzz,pt4_sigxy,pt4_sigyz,pt4_sigxz,pt5_sigxx,pt5_sigyy,pt5_sigzz,pt5_sigxy,pt5_sigyz,pt5_sigxz,pt6_sigxx,pt6_sigyy,pt6_sigzz,pt6_sigxy,pt6_sigyz,pt6_sigxz,pt7_sigxx,pt7_sigyy,pt7_sigzz,pt7_sigxy,pt7_sigyz,pt7_sigxz,pt8_sigxx,pt8_sigyy,pt8_sigzz,pt8_sigxy,pt8_sigyz,pt8_sigxz,pt9_sigxx,pt9_sigyy,pt9_sigzz,pt9_sigxy,pt9_sigyz,pt9_sigxz,pt10_sigxx,pt10_sigyy,pt10_sigzz,pt10_sigxy,pt10_sigyz,pt10_sigxz
215.0,-2668723.8094230443,-6846248.372288645,-4042951.8114658548,-1894935.168545554,-139.5861531608886,-357.1981046235542,-6119864.068230193,-7109610.7390588075,-3368230.9335820638,40188.376363031035,-62.32028415165608,78.3339186773716,-6119697.206779979,-7109239.522031928,-3368266.1279896144,39417.72752198168,-9.088562868764235,15.768028781095563,-3279330.5329891928,-6777771.725702598,-3771587.51941815,-1488585.4232322348,-6.403626174710477,21.51246739454194,-6202643.029613353,-7103164.496494189,-3382812.740112492,55945.2132906482,-2.0936210843473675,-9.026972941799112,-6195202.550475931,-7103758.6984297875,-3379306.647704414,57552.54426481137,39.21962863016776,8.004532841499836,-6067254.345573649,-7043190.4556425,-3336477.060787629,7749.22029972803,19.950753058227747,-43.47518056548241,-6060752.846788911,-7050023.325413798,-3336526.94344386,13300.236204897625,-22.8930359092507,109.63164084898669,-3302726.798829088,-6774928.434745714,-3761184.0090987994,-1473240.3349712063,152.41249648183242,-316.249458763174,-4275888.703345792,-6870401.573460531,-3610893.293107372,-950208.4570519268,1378.6685232547572,-2995.951436190915,-4374535.348021861,-6880103.180685372,-3595964.2147377827,-897351.9053578267,-1367.4361276508128,2913.339601208575
220.0,-2659101.8533014455,-6847847.541171734,-4046943.1329678865,-1901548.6217341416,-133.76718222269457,-340.09080159356347,-6116294.084168926,-7105959.5076908525,-3366247.7781138686,38368.824181451775,-58.9292321084539,73.92290457241006,-6116171.707621479,-7105615.662268824,-3366293.4545713966,37644.5899714951,-8.541806252452158,14.84772506880119,-3231560.9523535506,-6783762.27609774,-3792466.726063229,-1520610.7023922682,-5.571356129225592,19.115441497157104,-6194613.105220753,-7099864.129064441,-3380081.2287376225,53310.71424452706,-2.20918750980758,-8.276787383544994,-6187586.671751304,-7100430.830547171,-3376775.4330178415,54821.54111636829,37.13294043531617,7.706800451680271,-6067023.23632441,-7043671.33638591,-3336552.3388874778,7907.6193380423965,18.291545973744487,-40.13228894464668,-6061075.003458385,-7049941.068102128,-3336603.8163747564,12974.691666045923,-21.243154164445954,100.02335330946322,-3252839.2723737583,-6781167.42494238,-3783007.235630999,-1506677.1446321956,143.03432626230853,-296.8248181415068,-4243732.926384917,-6874544.983472002,-3625091.0398671306,-971827.8510043197,1262.0292938280663,-2743.6073042871844,-4344282.642877969,-6884021.727508842,-3609336.6119005755,-917707.4850478577,-1250.3254369311617,2663.4855342529036
230.0,-2652627.21700864,-6848941.992868431,-4049616.604854874,-1905997.8736059754,-129.56374919414918,-328.65653497666165,-6113971.286214747,-7103648.831032388,-3364933.594500069,37107.937630789966,-56.624287057501434,70.92566796627489,-6113878.830747887,-7103323.870582084,-3364986.486068345,36415.272907033315,-8.173715086446936,14.227918831739471,-3199435.758841803,-6787806.237393402,-3806497.5661005,-1542140.7665975073,-4.8997864488909535,17.198414660638836,-6189261.518468705,-7097791.899949041,-3378257.2597955316,51492.16786658056,-2.2718290472187506,-7.783960572388784,-6182515.857705157,-7098339.458756382,-3375087.687966747,52937.46806993567,35.70892808487679,7.4947664533263145,-6066850.1803861605,-7044081.373153658,-3336573.7417027582,7955.879909583647,17.161400377740268,-37.83890982486638,-6061262.590970738,-7049987.141340509,-3336627.362865111,12704.779012384502,-20.099891420923306,93.30853036055676,-3218728.9629310113,-6785446.762814997,-3797918.547750981,-1529536.9139375277,136.850542757648,-284.1527234324873,-4221595.568856525,-6877428.054091668,-3634829.043230035,-986720.0288042392,1177.2824009428648,-2561.1111652906916,-4323710.884207739,-6886720.119944716,-3618392.282802781,-931558.7754378973,-1165.4988457570353,2482.4627339816398
240.0,-2649486.9417003565,-6849474.961400372,-4050912.224112265,-1908156.770990887,-127.45841984048255,-323.02876232734536,-6112874.207165501,-7102547.5496152155,-3364316.7814608766,36497.41621487655,-55.49611212409841,69.46107305071318,-6112796.2847655965,-7102231.929734923,-3364373.265919984,35820.16566105818,-7.9946636309458805,13.925722392570373,-3183949.9317368125,-6789755.812889955,-3813261.1316565312,-1552519.4715397668,-4.58148750018904,16.294791631301443,-6186681.327868057,-7096807.312972961,-3377390.0959081845,50607.71626519417,-2.2979139203765753,-7.54777771246705,-6180072.990058282,-7097345.224478801,-3374286.971868123,52021.09161714731,35.011030766543826,7.388191083071116,-6066795.854764274,-7044297.458936526,-3336602.611151245,7979.766343328913,16.61812034567318,-36.73673816036143,-6061376.470560277,-7050033.433997714,-3336657.328571561,12580.071066492228,-19.549710181204073,90.08212219895728,-3202182.0834250334,-6787522.933479975,-3805152.005638647,-1540626.361183987,133.84684900501733,-277.9957683638304,-4210839.8544689845,-6878837.753514741,-3639570.5391611177,-993960.9380847748,1136.6662226973838,-2473.6372842331816,-4313764.540894948,-6888034.90144884,-3622781.9334793556,-938261.7162420127,-1124.8744931485007,2395.7698091030043
250.0,-2647964.9552423004,-6849733.34379615,-4051540.1614251826,-1909203.3372435793,-126.42301779011552,-320.28447825467777,-6112346.369742411,-7102013.644128676,-3364020.2554403534,36203.04187431249,-54.94808241341458,68.7502585937537,-6112275.480337508,-7101702.575525563,-3364078.497456488,35533.263963991405,-7.907957215335728,13.779163020614568,-3176473.336283998,-6790696.76927336,-3816526.8084311783,-1557530.5041957507,-4.431491917233146,15.870173621078331,-6185432.765960493,-7096330.118469241,-3376971.725110363,50180.07080764456,-2.309460562462408,-7.434276061226834,-6178891.116306952,-7096863.283175217,-3373900.806159782,51577.984173182725,34.67184804568795,7.335746393074545,-6066773.488101669,-7044401.210620158,-3336618.4580329848,7992.52508107375,16.357981108970044,-36.208911219940056,-6061434.225873967,-7050056.251626926,-3336673.6797544174,12522.06685423501,-19.286360360894445,88.54018804931464,-3194194.397070161,-6788524.909469473,-3808644.011154643,-1545979.665359697,132.39368914639618,-275.0145592023697,-4205640.3548725825,-6879519.418359536,-3641864.2931058593,-997461.6638747524,1117.3567898204108,-2432.034212725403,-4308972.611780549,-6888668.683834493,-3624898.5875991625,-941491.4523149627,-1105.5650036639452,2354.5659232798907
260.0,-2647180.086746033,-6849866.598796975,-4051863.9822581555,-1909743.0863762046,-125.88408665977786,-318.86689999719704,-6112075.0369071625,-7101738.1452574665,-3363867.8512192285,36051.658414941325,-54.665202881571325,68.38349137971156,-6112007.770364023,-7101429.426591326,-3363927.0010692202,35385.73167898479,-7.863273039883601,13.70357393889296,-3172624.874990566,-6791181.030333991,-3818207.8206031322,-1560109.8933758214,-4.355367366045383,15.654832917861995,-6184789.346237259,-7096083.898026195,-3376756.367941319,49959.844070273284,-2.3151276004308388,-7.376002394206691,-6178282.11192857,-7096614.599372111,-3373702.051479593,51349.79151492351,34.496732974476146,7.308502817150635,-6066762.811790697,-7044454.313972239,-3336626.9759141146,7999.433680952476,16.22482066627436,-35.93863861484999,-6061464.538685047,-7050067.937639195,-3336682.4495637226,12492.781692273635,-19.151554847696495,87.75163973917834,-3190085.273858217,-6789040.289046906,-3810440.462911385,-1548733.5951477648,131.6456785932508,-273.479334920097,-4202961.959103613,-6879870.540986593,-3643046.2311871555,-999265.0244016213,1107.5103477949888,-2410.8146793590954,-4306511.482773508,-6888994.230213452,-3625986.121008611,-943150.311182774,-1095.7195587170158,2333.5579996999413
266.5,-2646915.8763589803,-6849911.458520483,-4051972.9901529946,-1909924.7891449055,-125.70135661497261,-318.39015382079594,-6111983.827902754,-7101645.375824066,-3363816.6243894896,36000.76427538776,-54.569935056554996,68.25998321036829,-6111917.779606363,-7101337.447800194,-3363876.0791870872,35336.13293577845,-7.848235734675585,13.678126252072545,-3171330.430789119,-6791343.900641023,-3818773.24396638,-1560977.4861678898,-4.329930565142111,15.582903442426359,-6184572.819777058,-7096000.988862602,-3376683.931308929,49885.75651246688,-2.3169904694373487,-7.356422832512297,-6178077.173625924,-7096530.859087931,-3373635.2023591474,51273.02469341039,34.43775348630287,7.2993018939191385,-6066759.34345444,-7044472.125451281,-3336629.8928432465,8001.810706602627,16.18015159295846,-35.847960360760574,-6061474.820233016,-7050071.853712923,-3336685.449953376,12483.018744577757,-19.106336264615404,87.48724454086089,-3188703.6580543304,-6789213.5652688425,-3811044.494121754,-1549659.5547244526,131.39433231768135,-272.96338811409333,-4202060.1529913405,-6879988.753673509,-3643444.237834725,-999872.2132494018,1104.2136758328236,-2403.709421626576,-4305685.242844711,-6889103.529938616,-3626351.2896368364,-943707.228162406,-1092.4233507435886,2326.52483131369
266.75,-2573077.9263768424,-6858407.58750277,-4084675.8144704797,-1959124.5971494077,-137.46348551747553,-353.80965739836404,-6118380.865141116,-7108395.624341776,-3367339.37146534,39104.6186081871,-60.590703249592586,75.90726258486247,-6118257.426074384,-7108039.797461469,-3367384.944345074,38363.29202649521,-8.744001671668672,15.233024000418482,-3153611.0134171057,-6793549.971005266,-3826537.951911325,-1572849.5261728114,-4.509339061360764,16.415463926674125,-6198967.396558874,-7102128.055606753,-3381594.2258340805,54489.8082777415,-2.3799431331320022,-8.390632179863237,-6191744.861101076,-7102716.999448262,-3378208.6191443596,56033.756339567466,38.169971384248754,7.991668157710227,-6067856.049760356,-7044795.416340608,-3337068.2283738013,7948.627532752111,17.75049816073886,-39.280786660741704,-6062078.223515186,-7050903.314121403,-3337123.891676146,12858.285246691532,-20.828235174316344,96.23588477162873,-3173269.7350038104,-6791150.320676148,-3817789.1242946824,-1560015.315455305,147.5641473513517,-306.65522028235875,-4192402.9183488823,-6881361.854231433,-3647815.5778032388,-1006451.7534786202,1198.7003886771217,-2610.759577575429,-4296272.024318582,-6890460.414297453,-3630650.974619443,-950138.9702234061,-1184.0281582866553,2521.029892795395
267.0,-2496217.510674701,-6867460.551864362,-4118606.4012209703,-2010424.0987422406,-146.2325024120854,-379.135885076881,-6124562.158019822,-7114445.336821586,-3370773.3281283234,41746.41144098213,-65.24670792418104,81.8660264019007,-6124397.032416778,-7114055.80504826,-3370810.946334817,40944.365565575245,-9.464702366835212,16.464986820414396,-3124869.5375947016,-6797134.147563244,-3839126.407271272,-1592111.7910775554,-5.049556676757058,18.11488793802734,-6211307.349865401,-7107697.242058346,-3386083.5704099,58273.15336730813,-2.3400398924126677,-9.286782220083873,-6203521.060441256,-7108327.375732218,-3382429.865090279,59943.30530435954,41.052979130859214,8.472965774952517,-6069610.5054179495,-7045484.031190597,-3337854.5613307063,7991.945034448615,19.50840376747142,-42.97586488846121,-6063264.168803293,-7052177.436563645,-3337910.3770169043,13395.074203668228,-22.68353127332298,106.13925515908876,-3146895.228921643,-6794453.538774276,-3829323.508564985,-1577707.2612045235,160.41545729373703,-333.44897936762857,-4175753.909218804,-6883789.394955299,-3655483.968762931,-1017828.4414875115,1315.7258360390656,-2865.089996696233,-4280471.5439517815,-6892814.0002592215,-3638000.5159774716,-960968.5058958924,-1299.796876881613,2767.576728321067
267.25,-2417726.134164567,-6876796.581591339,-4153208.892210704,-2062850.0101665903,-153.86046164058507,-400.3615697389572,-6130385.290549619,-7119997.175112287,-3374038.850801588,44102.04641308823,-69.24142663321439,86.98868388303853,-6130187.054784895,-7119579.731083401,-3374071.170947285,43247.70869396202,-10.085899482299904,17.522356011486742,-3088871.429627883,-6801626.114808197,-3854889.740907954,-1616240.1021919688,-5.715583303462188,20.12710130137236,-6222405.869435223,-7112837.055924264,-3390251.846824913,61607.661719096475,-2.3041977167413448,-10.056875882667702,-6214136.44815831,-7113501.499131629,-3386366.6338536944,63386.90076033815,43.53104653321232,8.884034246202077,-6071657.71226124,-7046387.399157473,-3338824.3891224847,8104.341980329181,21.18475721123553,-46.453255766137175,-6064764.655113017,-7053643.905842175,-3338880.5095838592,13981.804432939172,-24.43618655220835,115.62654712761687,-3113106.6874713856,-6798682.284547788,-3844103.835378927,-1600369.9179594072,171.20120786572275,-355.8713275856069,-4154408.338302339,-6886902.928469876,-3665340.493537727,-1032413.0343574174,1431.4348816284405,-3115.9339658164677,-4260298.690175181,-6895822.9044614965,-3647406.428053729,-974793.4841929083,-1415.2131657048822,3013.6282373954673
267.5,-2338090.615578254,-6886327.343163153,-4188284.5933017344,-2116064.6950007686,-160.7592553650428,-419.0139669349985,-6135892.919261791,-7125165.936230475,-3377148.3057694687,46251.40676253573,-72.7936718963611,91.54566910982138,-6135667.362538931,-7124724.315182321,-3377176.950826864,45350.59417977241,-10.638133584455183,18.460810341003125,-3047480.7536072223,-6806792.742495709,-3873012.0658017755,-1643984.5377086746,-6.413400518702751,22.21355106759498,-6232601.361139305,-7117639.532958475,-3394163.7306326674,64628.432767959544,-2.277469482354891,-10.735716399503115,-6223902.86405414,-7118334.053355486,-3390072.155703254,66504.80815014377,45.738080816831065,9.252205293260864,-6073850.649826165,-7047424.559426684,-3339899.63908671,8262.71824488382,22.738738646387304,-49.66456464524678,-6066448.556467336,-7055205.475504982,-3339956.1898240526,14581.658922444192,-26.06252477860125,124.45408658675605,-3073763.578662867,-6803604.422006467,-3861315.845789721,-1626756.1394738792,180.59368203731862,-375.34003775359577,-4129547.37255482,-6890513.184362288,-3676813.887539599,-1049388.3076369816,1541.2745435028157,-3353.70452953008,-4236811.138680591,-6899309.274641222,-3658347.5278045353,-990877.959117272,-1525.1630008520904,3248.1384658934385
280.0,-2310000.954583155,-6891059.052797944,-4199912.344578197,-2135396.4047856685,-143.0917074485771,-362.9550844137066,-6126746.901050728,-7115163.504488213,-3372225.050661519,41042.5129946378,-62.43767140743718,78.17279374997403,-6126655.621926235,-7114807.88824901,-3372287.5221033855,40279.98886000165,-9.003699376761112,15.677965136419306,-2912121.8599257222,-6823760.617230289,-3932188.2515408737,-1734734.0070127277,-5.260250631262582,18.60920826763391,-6209777.422325548,-7108706.061751273,-3386925.812137303,56910.72561781023,-2.5448352884840175,-8.538039338492027,-6202341.495510852,-7109310.014653763,-3383432.7371986704,58502.17086863845,39.38193696666258,8.287835977701164,-6074838.295668464,-7049553.34922107,-3340996.088490034,8926.946217161132,18.808274461434006,-41.53486273274152,-6068710.812304278,-7056036.228948623,-3341057.0550884297,14130.349372228877,-22.09043123122933,102.0641533561005,-2933016.393879098,-6821202.36968375,-3922896.67185504,-1721095.8472740245,150.75239713906493,-313.07447811749023,-4039223.3474515714,-6902573.769466498,-3717273.6439868077,-1110373.2447294106,1288.4071432701573,-2803.3916078249863,-4152060.330861595,-6910751.407705087,-3696436.3678755527,-1048177.4992011653,-1275.281575248803,2716.1892943350313
300.0,-2305659.7811119817,-6891795.765078186,-4201703.546525743,-2138381.333225335,-140.17292306153664,-355.09859883592515,-6125237.255057412,-7113637.956331815,-3371376.2992695477,40202.74528712974,-60.87611750311821,76.14746915843631,-6125166.081421262,-7113295.318337715,-3371443.7972139376,39461.53375510792,-8.75651954253603,15.26029315211458,-2890781.5775685124,-6826446.39935584,-3941509.364872915,-1749036.7486086714,-4.833110911292255,17.395057636652723,-6206214.073969779,-7107342.150315437,-3385729.9383778004,55691.36429556926,-2.5782543507354774,-8.214196944944323,-6198968.212125273,-7107932.609909931,-3382328.674020418,57238.69795926167,38.415569263051665,8.138666111137178,-6074770.371191134,-7049846.891273756,-3341038.5511977547,8963.360460815466,18.067894485824215,-40.03114475697077,-6068872.415814893,-7056097.950277969,-3341100.954913308,13964.086893908876,-21.339763008296597,97.6717926757592,-2910242.144761822,-6824059.164832575,-3932852.959927112,-1736358.9476243586,146.59828608255862,-304.5511507935279,-4024430.8164785076,-6904512.103240559,-3723798.092963216,-1120332.1033186894,1233.3494542796477,-2684.764648072735,-4138365.174085004,-6912561.175539737,-3702484.0339130787,-1057407.0231404908,-1220.2227094757939,2598.700120766047
310.0,-2305169.0407226365,-6891879.085930416,-4201906.017007107,-2138718.8260739753,-139.83598287977208,-354.20898461179513,-6125067.878908131,-7113465.645121557,-3371281.169574732,40108.22540835265,-60.69917142378765,75.91812123328434,-6124998.97167756,-7113124.479236394,-3371349.2377129546,39369.4223175313,-8.728592122585127,15.213033841581286,-2888377.470692459,-6826748.889513387,-3942559.498605909,-1750648.0836392806,-4.785962535780435,17.261592020691932,-6205811.918419322,-7107188.158131683,-3385595.408860828,55553.76658073987,-2.581702913516213,-8.177857658626547,-6198587.584121402,-7107777.071871078,-3382204.5243437244,57096.11945600624,38.306017115881374,8.1215647669266,-6074763.970106049,-7049879.97104928,-3341043.987758828,8967.788329586556,17.985027185490484,-39.86287660886919,-6068891.54313295,-7056105.231695452,-3341106.546758293,13945.975836331965,-21.255828600580237,97.1811767825929,-2907676.34273798,-6824380.954461098,-3933974.7094819285,-1738078.5497676607,146.13033038609223,-303.59043263293154,-4022759.177977958,-6904731.253083473,-3724535.8903767364,-1121457.6357434976,1227.230817965345,-2671.576968731866,-4136827.842874744,-6912764.5264607025,-3703163.485852981,-1058443.2362817703,-1214.1051787974866,2585.6469414278363
315.0,-2305044.349583142,-6891900.257657757,-4201957.462085013,-2138804.5807333775,-139.74980502278643,-353.98340997098126,-6125024.877355361,-7113421.85868101,-3371257.0197636522,40084.22542662476,-60.65419908170299,75.85982943861993,-6124956.545306033,-7113081.066441471,-3371325.232290813,39346.03382049373,-8.721497060090012,15.201024460324023,-2887766.8858201914,-6826825.711475397,-3942826.209312035,-1751057.3253411746,-4.774024676051969,17.22781964737609,-6205709.75393994,-7107149.02718733,-3385561.243385778,55518.815634093036,-2.582567875181212,-8.168631970324824,-6198490.890094618,-7107737.547800414,-3382172.9957947056,57059.90391826405,38.278172786912826,8.117212240921427,-6074762.376855803,-7049888.362378296,-3341045.3831635877,8968.925758909852,17.964004861776598,-39.82018965878306,-6068896.423970568,-7056107.079973162,-3341107.981251744,13941.397599431395,-21.234540478835406,97.0567590646327,-2907024.8037223904,-6824462.664603038,-3934259.5594072267,-1738515.212179461,146.01164118281503,-303.34675195663675,-4022334.0941961994,-6904786.977915685,-3724723.5186660774,-1121743.849913949,1225.680564796576,-2668.2354795936462,-4136438.058513615,-6912816.090482149,-3703335.776778182,-1058705.9685918358,-1212.5552254310803,2582.3398121787814
316.5,-2305016.7501251525,-6891904.94393176,-4201968.8490504185,-2138823.5619910164,-139.73067571370208,-353.93354128396925,-6125015.361211511,-7113412.166635327,-3371251.6756056696,40078.9141660683,-60.64424398881687,75.84692548650192,-6124947.156402751,-7113071.457044257,-3371319.920030115,39340.85785661418,-8.719926663253487,15.198366155861025,-2887631.752578582,-6826842.713344559,-3942885.2372419364,-1751147.8978822213,-4.771384392476769,17.220352200954206,-6205687.141622402,-7107140.365617564,-3385553.682079737,55511.08010959794,-2.5827586891029513,-8.166590221987065,-6198469.4886232205,-7107728.799212337,-3382166.0181082683,57051.88858295561,38.272009165769404,8.116248470058508,-6074762.025957271,-7049890.218891502,-3341045.6927606245,8969.178211631144,17.959353330298306,-39.810744697109975,-6068897.505384543,-7056107.4888864625,-3341108.2994760512,13940.385547424485,-21.22983067898564,97.02923305449471,-2906880.6140429983,-6824480.747431776,-3934322.5985930427,-1738611.848339492,145.98539218397605,-303.29286043970774,-4022239.958289171,-6904799.317943183,-3724765.0700060683,-1121807.2327183562,1225.3376851180558,-2667.496410601901,-4136351.857015283,-6912827.494414785,-3703373.8803560827,-1058764.072634805,-1212.2124116039836,2581.608356287826
316.75,-2228007.313398496,-6900822.065554217,-4236046.803887289,-2190159.6350626936,-151.12879426488013,-387.79005534197097,-6131515.758463917,-7120156.706046857,-3374842.759827004,43142.09659037876,-66.47497084716903,83.26023265250377,-6131392.794243218,-7119770.316456729,-3374898.178150714,42329.42986521232,-9.59225136168503,16.708802142542467,-2866044.161191371,-6829532.18319705,-3952343.033244249,-1765613.3245921675,-5.054973117886067,18.31475333866774,-6219927.0284702135,-7113281.303820282,-3390485.6739322864,60024.28164301578,-2.6323511189265476,-9.18008963236289,-6212005.177832037,-7113926.215332054,-3386770.118271048,61718.01735598667,41.88857759829846,8.779712099100951,-6076074.584485154,-7050330.8251304515,-3341597.347989859,8944.445139631798,19.60954432468208,-43.380418190163006,-6069687.610259182,-7057086.261538444,-3341660.09177896,14369.337603612377,-23.022322948143398,106.25542932533692,-2887649.365926463,-6826891.999686258,-3942729.331173108,-1751513.9963735025,161.64073667428653,-335.90769803075386,-4010163.298387625,-6906532.190100928,-3730268.7536942814,-1130043.6752888146,1327.6363045292694,-2891.1237407716644,-4124705.70768622,-6914526.427086066,-3708730.4522449737,-1066730.0742924633,-1312.0233251873494,2793.7398439983162
317.0,-2147950.402254188,-6910291.152044744,-4271367.710869348,-2243609.180526296,-159.74868035567914,-412.22146011657185,-6137662.584291621,-7126126.86858281,-3378274.5102262944,45720.15211159008,-70.97237987706953,89.0132987863098,-6137500.684487728,-7125708.118520508,-3378322.7303250413,44848.8546126387,-10.285920467628337,17.894658689999265,-2832621.7129949685,-6833701.64207336,-3966979.717216496,-1788014.2191038507,-5.652935713248958,20.16470291998077,-6232021.692376368,-7118786.884345,-3394938.339776223,63707.55153046356,-2.60866561440086,-10.02900676344684,-6223555.796220576,-7119471.743044408,-3390963.8133750483,65523.1875884749,44.67848590052733,9.253240323277668,-6078001.143873879,-7051142.500428564,-3342490.043091255,9024.300048038936,21.34067136077182,-47.00694776295237,-6071052.869612217,-7058476.071620371,-3342553.0379311573,14936.303939155552,-24.849223253715408,116.03424146042693,-2856553.6358411317,-6830784.87313343,-3956330.2892150185,-1772371.3240157147,173.83336813711566,-361.28674379425877,-3990522.193571905,-6909389.341698416,-3739319.478811572,-1143459.6044832936,1444.6565519908474,-3145.2098325532334,-4106101.1902712253,-6917291.599066731,-3717386.3615533398,-1079475.9834766146,-1428.1519953687239,3041.158014166542
317.25,-2066285.0906752246,-6920036.817907538,-4307352.368166044,-2298168.6298688864,-167.2716923408151,-432.8343355852886,-6143408.301088959,-7131580.368469222,-3381510.2462918893,48012.85520556335,-74.83430356060978,93.95872661840053,-6143215.7383643845,-7131134.756119121,-3381553.7184861773,47091.150892448604,-10.882714791786553,18.91190593829817,-2791839.4067343906,-6838791.842385997,-3984836.151717829,-1815350.3921151136,-6.325854551684839,22.19389441610873,-6242868.951059138,-7123841.654582843,-3399049.3743306226,66949.7209971641,-2.5912016423192683,-10.754396719234943,-6233936.5234904755,-7124560.05195713,-3394851.4739881437,68870.46201099444,47.07852255487481,9.660885913435441,-6080161.145398534,-7052146.68125628,-3343539.7783876187,9168.25892223932,22.94282453108703,-50.33626801981844,-6072690.047274857,-7060018.887721224,-3343603.1815779186,15533.771755765527,-26.535078421456745,125.12695941976541,-2817907.6377938874,-6835620.283860172,-3973236.647496783,-1798290.3234398607,184.06868655657635,-382.52504698837413,-3966094.974839,-6912929.858011446,-3750580.181223435,-1160134.902462181,1556.5407235536495,-3387.6239385311374,-4083011.611105653,-6920711.0745460605,-3728129.3919155505,-1095284.0117889186,-1539.8470020975594,3279.314618392256
317.5,-1983507.4996415125,-6929970.567098559,-4343797.522650462,-2353494.467150715,-174.08921117684213,-451.05933254318745,-6148822.090094965,-7136647.412715398,-3384576.7785538575,50103.96937262536,-78.27533098089208,98.3643262580004,-6148604.3679469135,-7136178.472910253,-3384617.001576448,49137.4483409835,-11.413587461702528,19.81602655301222,-2745745.92655495,-6844546.541485828,-4005015.7627507076,-1846248.0697976958,-6.998084844597564,24.209216969349328,-6252826.514268176,-7128553.545546385,-3402896.1728613316,69888.15541749769,-2.582517330570545,-11.392912341962074,-6243478.962047284,-7129301.54658694,-3398499.0042279707,71902.49098496407,49.220142104685145,10.02790766494971,-6082422.734929661,-7053262.341043203,-3344671.5617689914,9351.956156903552,24.405447029898685,-53.372924144734405,-6074473.124037414,-7061627.735048635,-3344735.487346314,16132.379375192962,-28.080467500371803,133.4547553324788,-2773778.110611723,-6841140.230592594,-3992543.404188382,-1827885.1063545935,193.02602559336046,-401.0628455308944,-3938187.3421408357,-6916950.731392694,-3763426.8293268234,-1179170.1782556716,1660.7989511784474,-3613.2325476630604,-4056631.6479450963,-6924591.820073075,-3740380.1267329305,-1113327.4940855284,-1644.1562454363386,3501.7941086432706
320.0,-1965990.6380617204,-6932918.481384522,-4351053.409458932,-2365555.083914095,-163.1051210729014,-415.06994241525797,-6143264.989341991,-7130406.603028648,-3381630.809019994,46901.10831627129,-71.76282962307957,89.97100801297185,-6143131.695733551,-7129992.000921299,-3381692.607480573,46021.02798450932,-10.389816269919539,18.06765785126342,-2661973.117228382,-6855035.1041648835,-4041649.7215336203,-1902418.3791846484,-6.543993310228618,22.677104460386673,-6238656.689059244,-7122985.013576249,-3398489.9908117866,65106.194978249005,-2.7421578389143493,-10.020486206806845,-6230103.251655125,-7123675.1239501685,-3394467.0420652423,66942.74460152611,45.22739039005489,9.415901302139094,-6083301.137579988,-7054635.104517725,-3345512.292951223,9838.95992020421,22.100276906317333,-48.584266947771944,-6076103.911020389,-7062231.751201227,-3345578.1431103516,15962.869587699657,-25.756388618072997,120.52579809492542,-2687183.3922530357,-6851956.570163937,-4030440.55712583,-1885930.24531903,174.0289783633316,-361.2673113673742,-3882785.7225362333,-6924392.332265151,-3788363.347263913,-1216610.750556826,1520.8641190768085,-3307.330513223078,-4004502.3339409423,-6931677.463245907,-3763935.7718808716,-1148607.996679533,-1506.4762303032292,3208.9664185040674
330.0,-1955774.1458514708,-6934642.528613221,-4355274.256706489,-2372577.582422423,-156.48889353576322,-396.6853038690683,-6139618.725623884,-7126728.328713323,-3379573.334577676,44933.69714474007,-68.12048286646761,85.24236432611468,-6139532.748074879,-7126343.730269887,-3379646.737541748,44103.40434797279,-9.810375659125548,17.0900241212767,-2611546.026880211,-6861377.266201436,-4063677.935025577,-1936216.6330272488,-5.553057034296188,19.834110528981075,-6230220.294401618,-7119684.028796504,-3395624.6015401306,62256.31160552821,-2.8323290742177876,-9.25192896160342,-6222110.578486644,-7120343.4047170915,-3391816.243140274,63989.627159599884,42.97641377895985,9.075358112791585,-6083062.057373207,-7055250.5831950875,-3345563.833372524,9937.36734469538,20.364727819355682,-45.05593510781228,-6076423.415848602,-7062282.518193655,-3345632.6243625972,15569.289120367452,-23.99779857687888,110.25003355457858,-2633843.325329014,-6858643.456135074,-4053761.8776889397,-1921678.3027276185,164.24593932206102,-341.16595517860435,-3848247.073220445,-6928884.741099583,-3803576.3367685084,-1239845.8152546035,1392.4949905548033,-3030.572349019213,-3972284.065123276,-6935896.799046798,-3778138.9772873265,-1170300.8804260013,-1377.9883362421579,2934.80228241773
